Product ID,Name,Price,Available,Product SKU,UPC code,Categories,Manufacturer name,Manufacturer code,Location name,Location code,Lock product,Lock fields,Meta keywords,Meta title,Meta description,Priority,Rating,Reviews Count,Date added,Call for price,Is taxable,Tax class name,Tax class ID,Tax rate on product level,Cost,Sale price,Price level 1,Price level 2,Price level 3,Free shipping,Weight,Inter pack,Case pack,Min order,Max order,On home page,Is hotdeal,Dollar Days Product,Doba Product,Default Product URL,Custom Product URL,Is digital,Digital product file,Track inventory,Stock,Stock warning,Inventory rule,Overview,Description,Image URL,Image Location,Image zooming option,Image alt text,Attribute type 1,Attribute name 1,Attribute caption 1,Attribute options 1,Attribute priority 1,Attribute type 2,Attribute name 2,Attribute caption 2,Attribute options 2,Attribute priority 2,Attribute type 3,Attribute name 3,Attribute caption 3,Attribute options 3,Attribute priority 3
"am3011136","Amulette Enchante Babydoll Chemise in Black","329.00000","Yes","","","BEDROOM TIME","Amulette","Amulette","","","No","","","","","530","0.000","0","2011-11-29 11:21:14","No","Yes","Regular","Regular","-1.00000","0.00000","329.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/lounge/bedroom-time/amulette-enchante-babydoll-chemise-in-black/","","No","","No","0","0","OutOfStock","Bring out your sultry side in this sexy Enchante Babydoll by Amulette","<p>  <p> Bring out your sultry side in this sexy Enchante Babydoll by Amulette</p>  <p>&nbsp;</p>  <p>- Style #3011136</p>  <p>- Lace adorns cups</p>  <p>- Thick straps criss-cross into back</p>  </p>  <p>&nbsp;</p>  <p> This style fits true to size</p>","","Local","global","","select","Size","Size","S||M","1","select","Color","Color","Black","1"
"am3411152","Amulette Enchante Bodysuit in Black","169.00000","Yes","","","BODIES & PLAYSUITS","Amulette","Amulette","","","No","","","","","1300","0.000","0","2011-11-29 11:21:14","No","Yes","Regular","Regular","-1.00000","0.00000","169.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bodies-playsuits/amulette-enchante-bodysuit-in-black/","","No","","No","0","0","","Amulette  This silk teddy features sheer lace and a ribbon bow at the bust.","<p>  <p> This silk teddy features sheer lace and a ribbon bow at the bust.</p>  <p>&nbsp;</p>  <p>- Style #34111152</p>  <p>- Scalloped lace trim at leg openings</p>  <p>-Ruching at deep scoop back</p>  <p>- Adjustable spaghetti straps</p>  <p>&nbsp;</p>  <p> This style runs small. Would recommend going up in a size for long-torso body types</p>","","Local","global","","select","Size","Size","S||M","0","select","Color","Color","Black","0"
"am4411149","Amulette Fiance Bodysuit in White","149.00000","Yes","","","BODIES & PLAYSUITS||BRIDAL","Amulette","Amulette","","","No","","","","","1300","0.000","0","2011-11-29 11:21:14","No","Yes","Regular","Regular","-1.00000","0.00000","149.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bodies-playsuits/amulette-fiance-bodysuit-in-white/","","No","","No","0","0","OutOfStock","Amulette This figure-hugging teddy is as elegant as it is sexy and seductive","<p>  <p> This figure-hugging teddy is as elegant as it is sexy and seductive</p>  <p>&nbsp;</p>  <p>- Style #4411149</p>  <p>- Elegant paneling of airy mesh and lovely lace</p>  <p>- Simple cross-back straps dipping down to stunning scoop back</p>  <p>- Open back for sexy appeal</p>  <p>&nbsp;</p>  <p> This style fits true to size</p>","","Local","global","","select","Size","Size","S||M","1","select","Color","Color","White","1"
"am954","Avenue Montaigne MiniBell Skinny Pants","180.00000","Yes","","","PANTS||SALE","Avenue Montaigne","Avenue Montaigne","","","No","","","","","435","0.000","0","2011-10-05 15:04:53","No","Yes","Regular","Regular","-1.00000","0.00000","125.00000","0.00000","0.00000","0.00000","No","0.50","0","0","1","0","No","No","No","No","summer-office/pants/avenue-montaigne-minibell-skinny-pants/","","No","","No","0","0","OutOfStock","Exquisite fabrics and expert tailoring make Avenue Montaigne such an amazing brand","<p>  <p> Exquisite fabrics and expert tailoring make Avenue Montaigne such an amazing brand</p>  <p>&nbsp;</p>  <p>- 954</p>  <p>- Skinny-leg pants</p>  <p>- Pull-on (non-zipper closure)</p>  <p>- Stretch-like fabric</p>  <p>&nbsp;</p>  <p> This style fits true to size</p>","","Local","global","","select","Color","Color","Brown","1","select","Size","Size","2 ||6 ||8 ||","1"
"AN1496","Anita Alicia Brief","28.00000","Yes","","","FULL BRIEFS","Anita","Anita","","","No","","","","","1700","0.000","0","2011-01-13 16:36:00","No","Yes","Exempt","Exempt","-1.00000","0.00000","28.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/panties/full-briefs/anita-alicia-brief/","","No","","No","0","0","Hide","Anita The Anita Alicia brief pairs well with both the Alicia Support and Alicia Comfort bras. Get your matching set today!","<p>  <p>The Anita Alicia brief pairs well with both the Alicia Support and Alicia Comfort bras. Get your matching set today!</p>  <p>&nbsp;</p>  <p>- Style #1496</p>  <p>- Full coverage in back</p>  <p>- Mid-rise</p>  <p>- Waistband in contrasting color with lace embroidery detail on hip, to match bra</p>  <p>&nbsp;</p>  <p>These panties use a different sizing system than typical US sizes. Please see our size chart to determine your best fit.</p>","","Local","global","","select","Size","Size","8||10||12||14||16||18||20||22||24","1","select","Color","Color","Sand/Rose||Black/Titan||White/White","1"
"AN5043","Anita Non-Underwire Stripe Maternity Bra","74.00000","Yes","","","MATERNITY BRAS","Anita","Anita","","","No","","","","","2000","0.000","0","2011-01-13 16:36:00","No","Yes","Regular","Regular","-1.00000","0.00000","74.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/maternity-bras/anita-non-underwire-stripe-maternity-bra/","","No","","No","0","0","Hide","Anita This nursing bra by Anita is made of superfine fabric with an elegant pinstripe pattern. The cup can be opened very wide for easy breastfeedin","<p>  <p>This nursing bra by Anita is made of superfine fabric with an elegant pinstripe pattern. The cup can be opened very wide for easy breastfeeding.</p>  <p>&nbsp;</p>  <p>- Style #5043</p>  <p>- Seamless, unlined, non-Underwire cups provide comfort and a smooth look under clothing</p>  <p>- Adjustable, stretch straps</p>  <p>- Clips allow cups to open for easy nursing</p>  <p>&nbsp;</p>  <p>This style runs true to size.</p>","","Local","global","","select","Color","Color","Flamingo||White","0"
"AN5062","Anita Non-Underwire with Lace Maternity Bra","74.00000","Yes","","","MATERNITY BRAS","Anita","Anita","","","No","","","","","2000","0.000","0","2011-01-13 16:36:00","No","Yes","Regular","Regular","-1.00000","0.00000","74.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/maternity-bras/anita-non-underwire-with-lace-maternity-bra/","","No","","No","0","0","Hide","Anita This nursing bra by Anita is made of soft, breathable microfiber with stretch lace.","<p>  <p>This nursing bra by Anita is made of soft, breathable microfibre with stretch lace.</p>  <p>&nbsp;</p>  <p>- Style #5062</p>  <p>- Seamless, non-Underwire cups for comfort and a smooth look under clothing</p>  <p>- Adjustable straps in stretch elastic</p>  <p>- Clips allow cups to open for easy nursing</p>  <p>&nbsp;</p>  <p>This style runs true to size.</p>","","Local","global","","select","Color","Color","White||Black","0"
"an5527blu","Anita Extreme Control Blue Sports Bra","67.00000","Yes","","","ACTIVE BRAS","Anita","Anita","","","No","","","","","2300","0.000","0","2011-07-20 13:23:07","No","Yes","Regular","Regular","-1.00000","0.00000","67.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/active-bras/anita-extreme-control-blue-sports-bra/","","No","","No","0","0","Hide","The Extreme Control sports bra by Anita is a great, supportive option for high-impact athletic activity","<p>  <p>The Extreme Control sports bra by Anita is a great, supportive option for high-impact athletic activity</p>  <p>&nbsp;</p>  <p>- Style#5527blu</p>  <p>-Seamed, non-underwire cups are lined in terrycloth for support and comfort</p>  <p>- Hook and eye closure in back</p>  <p>- Wide, padded straps are adjustable in back</p>  <p>&nbsp;</p>  <p>This style runs true to size.</p>","","Local","global","","select","Size","Size","32D||32DD||32E||32F||32FF||32G||32GG||32H||34D||34DD||34E||34F||34FF||34G||34GG||34H||36D||36DD||36E||36F||36FF||36G||36GG||36H||38D||38DD||38E||38F||38FF||38G||38GG||38H","0","select","Color","Color","Aqua","0"
"an5527wht","Anita Extreme Control White Sports Bra","67.00000","Yes","","","ACTIVE BRAS","Anita","Anita","","","No","","","","","2300","0.000","0","2011-07-20 13:23:07","No","Yes","Regular","Regular","-1.00000","0.00000","67.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/active-bras/anita-extreme-control-white-sports-bra/","","No","","No","0","0","","The Extreme Control sports bra by Anita is a great, supportive option for high-impact athletic activity","<p>  <p>The Extreme Control sports bra by Anita is a great, supportive option for high-impact athletic activity</p>  <p>&nbsp;</p>  <p>- Style#5527wht</p>  <p>-Seamed, non-underwire cups are lined in terrycloth for support and comfort</p>  <p>- Hook and eye closure in back</p>  <p>- Wide, padded straps are adjustable in back</p>  <p>&nbsp;</p>  <p>This style runs true to size.</p>","","Local","global","","select","Color","Color","White||Black","0"
"AN5529","Anita Momentum Sports Bra","79.00000","Yes","","","ACTIVE BRAS","Anita","Anita","","","No","","","","","2300","0.000","0","2011-07-20 13:23:07","No","Yes","Regular","Regular","-1.00000","0.00000","79.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/active-bras/anita-momentum-sports-bra/","","No","","No","0","0","Hide","Anita The Momentum sports bra by Anita is the perfect option for athletic activity.","<p>  <p>The Momentum sports bra by Anita is the perfect option for athletic activity.</p>  <p>&nbsp;</p>  <p>- Style #5529</p>  <p>- Smooth, nonUnderwire cups are lined for support and comfort</p>  <p>- Hook and eye closure in back</p>  <p>- Wide straps are adjustable in back</p>  <p>&nbsp;</p>  <p>This style runs true to size</p>","","Local","global","","select","Size","Size","32D||32DD||32E||32F||32FF||32G||32GG||32H||34D||34DD||34E||34F||34FF||34G||34GG||34H||36D||36DD||36E||36F||36FF||36G||36GG||36H||38D||38DD||38E||38F||38FF||38G||38GG||38H","0","select","Color","Color","White||Black","0"
"AN5690","Anita Alicia Support","79.00000","Yes","","","OUR FAVORITES||BASIC BRAS","Anita","Anita","","","No","","","","","2399","0.000","0","2011-01-13 16:36:00","No","Yes","Regular","Regular","-1.00000","0.00000","79.00000","0.00000","0.00000","0.00000","No","0.25","0","0","1","0","No","No","No","No","lingerie/bras/our-favorites/anita-alicia-support/","","No","","No","120","0","Hide","Anita This Underwired bra in breathable SuperMicro fabric feels like a second skin, shaping and supporting the bust perfectly. A Swiss embroidery motif decorates the ends of the straps.","<p>  <p>This Underwired bra in breathable SuperMicro fabric feels like a second skin, shaping and supporting the bust perfectly. A Swiss embroidery motif decorates the ends of the straps.</p>  <p>&nbsp;</p>  <p>- Style #5690</p>  <p>- Unlined, smooth, unseamed cups; larger cup sizes have an inner side wing of supportive fabric in the cup</p>  <p>- Contrasting strap in colors Sand and Black</p>  <p>- 85% Nylon, 15% Elastane</p>  <p>- Larger sizes have flexible side stay, wider straps, and wider closure in back</p>  <p>&nbsp;</p>  <p>This product runs true to size.</p>","","Local","global","","select","Size","Size","30D||30E||30F||30G||30H||32B||32C||32D||32E||32F||32G||32H||34B||34C||34D||34E||34F||34G||34H||36B||36C||36D||36E||36F||36G||36H||38B||38C||38D||38E||38F||38G||38H||40B||40C||40D||40E||40F||40G||40H||42B||42C||42D||42E||42F||42G||42H||44B||44C||44D||44E||44F","1","select","Color","Color","Sand/Rose||Black/Titan||White/White","1"
